train_id,line,departure_station,arrival_station,scheduled_departure,scheduled_arrival,travel_time_min,stops,frequency,status,platform,direction,coach_count,ac_type
DMT-B010,Blue Line,Moti Nagar,Barakhamba Road,19:55,20:10,15,5,Every 3 min,On Time,2,Down,8,Full AC
DMT-B024,Blue Line,Dwarka Sector 8,Noida Sector 15,16:10,16:58,48,16,Every 7 min,Delayed,4,Down,4,Full AC
DMT-Y009,Yellow Line,Adarsh Nagar,Chandni Chowk,21:05,21:29,24,8,Every 5 min,On Time,3,Down,4,Full AC
DMT-R012,Red Line,Netaji Subhash Place,Tis Hazari,16:35,16:56,21,7,Every 7 min,On Time,3,Up,8,Full AC
DMT-Y011,Yellow Line,Samaypur Badli,Jahangirpuri,13:55,14:04,9,3,Every 5 min,On Time,3,Down,8,Full AC
DMT-R014,Red Line,Pulbangash,Kashmere Gate,10:55,10:59,4,2,Every 10 min,On Time,4,Up,8,Full AC
DMT-Y016,Yellow Line,Arjan Garh,IFFCO Chowk,20:35,20:43,8,4,Every 10 min,On Time,2,Down,8,Full AC
DMT-V004,Violet Line,Jasola Apollo,Sarai,18:10,18:25,15,5,Every 10 min,On Time,2,Down,6,Non-AC
DMT-B019,Blue Line,Dwarka Sector 21,Karol Bagh,13:05,13:25,20,10,Every 10 min,Running,1,Up,4,Non-AC
DMT-G003,Green Line,Satguru Ram Singh Marg,Peeragarhi,09:05,09:26,21,7,Every 7 min,On Time,2,Up,8,Non-AC
DMT-B004,Blue Line,Moti Nagar,Mandi House,14:55,15:07,12,6,Every 3 min,On Time,1,Down,4,Full AC
DMT-R017,Red Line,Pratap Nagar,Shastri Park,16:15,16:27,12,4,Every 3 min,On Time,4,Up,6,Full AC
DMT-Y002,Yellow Line,Chandni Chowk,Chhattarpur,07:55,08:27,32,16,Every 3 min,On Time,2,Up,6,Full AC
DMT-V008,Violet Line,Nehru Place,Sarita Vihar,08:55,09:05,10,5,Every 7 min,On Time,2,Down,4,Full AC
DMT-V008,Violet Line,Janpath,Bata Chowk,15:15,16:03,48,24,Every 5 min,Cancelled,4,Down,8,Full AC
DMT-R003,Red Line,Pulbangash,Dilshad Garden,13:25,13:46,21,7,Every 5 min,On Time,4,Down,4,Full AC
DMT-R011,Red Line,Pitampura,Shastri Nagar,14:50,15:02,12,6,Every 7 min,On Time,2,Up,6,Non-AC
DMT-R024,Red Line,Shastri Nagar,Welcome,11:05,11:19,14,7,Every 10 min,Running,3,Up,4,Full AC
DMT-V007,Violet Line,Kashmere Gate,Janpath,21:25,21:43,18,6,Every 3 min,On Time,4,Up,4,Full AC
DMT-B016,Blue Line,Ramesh Nagar,Yamuna Bank,21:00,21:16,16,8,Every 5 min,On Time,2,Up,8,Full AC
DMT-B011,Blue Line,Moti Nagar,Ramesh Nagar,10:20,10:23,3,1,Every 15 min,Running,1,Up,4,Full AC
DMT-G010,Green Line,Satguru Ram Singh Marg,Maharaja Surajmal Stadium,19:50,20:17,27,9,Every 5 min,On Time,4,Down,4,Non-AC
DMT-R019,Red Line,Pratap Nagar,Dilshad Garden,09:20,09:44,24,8,Every 5 min,Running,2,Down,4,Full AC
DMT-B011,Blue Line,Barakhamba Road,Noida City Centre,19:35,19:49,14,7,Every 3 min,On Time,4,Up,4,Non-AC
DMT-G002,Green Line,Maharaja Surajmal Stadium,Rajdhani Park,13:20,13:29,9,3,Every 3 min,On Time,2,Up,8,Non-AC
DMT-R005,Red Line,Kohat Enclave,Shastri Nagar,05:50,06:05,15,5,Every 10 min,On Time,3,Down,8,Full AC
DMT-R002,Red Line,Rohini East,Shastri Park,19:15,19:51,36,12,Every 5 min,On Time,4,Up,6,Full AC
DMT-R015,Red Line,Pulbangash,Seelampur,14:30,14:38,8,4,Every 7 min,On Time,1,Down,8,Full AC
DMT-Y021,Yellow Line,Chawri Bazar,New Delhi,11:55,11:58,3,1,Every 15 min,Delayed,4,Up,4,Full AC
DMT-B003,Blue Line,Dwarka Sector 21,Ramesh Nagar,23:55,23:55,16,8,Every 5 min,On Time,2,Up,6,Full AC
DMT-G006,Green Line,Nangloi,Rajdhani Park,21:35,21:39,4,2,Every 3 min,Delayed,1,Down,4,Full AC
DMT-R019,Red Line,Rithala,Shastri Park,15:20,15:48,28,14,Every 7 min,On Time,4,Up,6,Full AC
DMT-Y012,Yellow Line,Rohini Sector 18,Azadpur,10:20,10:32,12,4,Every 5 min,On Time,1,Up,8,Full AC
DMT-R003,Red Line,Inderlok,Tis Hazari,23:55,23:55,8,4,Every 5 min,Running,1,Down,4,Full AC
DMT-V004,Violet Line,Govindpuri,Neelam Chowk Ajronda,14:40,15:19,39,13,Every 7 min,On Time,3,Down,4,Full AC
DMT-V005,Violet Line,JLN Stadium,Govindpuri,21:10,21:24,14,7,Every 3 min,On Time,2,Down,8,Full AC
DMT-B007,Blue Line,Moti Nagar,Pragati Maidan,12:05,12:19,14,7,Every 5 min,On Time,4,Up,6,Non-AC
DMT-Y018,Yellow Line,Adarsh Nagar,Qutab Minar,22:55,23:41,46,23,Every 5 min,On Time,1,Down,8,Non-AC
DMT-R018,Red Line,Netaji Subhash Place,Kashmere Gate,19:00,19:24,24,8,Every 7 min,Running,4,Down,6,Full AC
DMT-B006,Blue Line,Dwarka Sector 21,Noida Sector 16,11:45,12:39,54,18,Every 5 min,Cancelled,1,Down,4,Full AC
DMT-V001,Violet Line,Lajpat Nagar,Tughlakabad,14:25,14:55,30,10,Every 5 min,Running,1,Up,4,Full AC
DMT-G022,Green Line,Shivaji Park,Madipur,21:05,21:07,2,1,Every 7 min,On Time,1,Down,6,Non-AC
DMT-V002,Violet Line,ITO,Badkhal Mor,20:05,21:14,69,23,Every 3 min,On Time,4,Up,6,Full AC
DMT-B016,Blue Line,Uttam Nagar East,Noida Sector 16,15:15,15:45,30,15,Every 5 min,On Time,3,Up,4,Full AC
DMT-G001,Green Line,Kirti Nagar,Paschim Vihar West,13:30,13:51,21,7,Every 3 min,Delayed,2,Up,4,Full AC
DMT-G025,Green Line,Kirti Nagar,Nangloi,16:50,17:12,22,11,Every 3 min,On Time,1,Down,6,Full AC
DMT-R003,Red Line,Kohat Enclave,Inderlok,21:50,21:58,8,4,Every 15 min,On Time,1,Up,4,Non-AC
DMT-V004,Violet Line,Mandi House,Moolchand,05:35,05:49,14,7,Every 5 min,On Time,4,Down,8,Non-AC
DMT-R011,Red Line,Rithala,Kashmere Gate,11:35,12:01,26,13,Every 3 min,Delayed,1,Down,4,Full AC
DMT-Y004,Yellow Line,Adarsh Nagar,AIIMS,10:15,10:51,36,18,Every 7 min,Running,3,Down,8,Full AC
DMT-G009,Green Line,Satguru Ram Singh Marg,Paschim Vihar East,08:50,09:00,10,5,Every 10 min,On Time,4,Down,6,Full AC
DMT-V020,Violet Line,Mandi House,Moolchand,18:45,18:59,14,7,Every 7 min,On Time,3,Up,4,Full AC
DMT-Y019,Yellow Line,Model Town,Chandni Chowk,10:10,10:28,18,6,Every 7 min,On Time,3,Down,8,Full AC
DMT-G020,Green Line,Peeragarhi,Mundka,16:55,17:07,12,6,Every 5 min,On Time,1,Up,6,Non-AC
DMT-B011,Blue Line,Rajiv Chowk,Indraprastha,11:10,11:18,8,4,Every 7 min,On Time,2,Down,4,Non-AC
DMT-V014,Violet Line,Nehru Place,Mohan Estate,14:00,14:18,18,6,Every 15 min,On Time,3,Down,8,Full AC
DMT-G004,Green Line,Kirti Nagar,Shivaji Park,09:05,09:13,8,4,Every 7 min,Running,1,Up,6,Non-AC
DMT-Y004,Yellow Line,Vishwavidyalaya,HUDA City Centre,20:15,21:39,84,28,Every 10 min,On Time,4,Down,6,Full AC
DMT-Y019,Yellow Line,Adarsh Nagar,Azadpur,10:55,10:57,2,1,Every 5 min,On Time,2,Down,6,Full AC
DMT-Y012,Yellow Line,Kashmere Gate,Saket,10:45,11:30,45,15,Every 3 min,Delayed,1,Down,8,Full AC
DMT-V024,Violet Line,Jama Masjid,Tughlakabad,20:15,21:12,57,19,Every 3 min,Running,1,Up,4,Non-AC
DMT-B019,Blue Line,Kirti Nagar,Rajendra Place,06:10,06:16,6,3,Every 7 min,On Time,4,Up,6,Full AC
DMT-V009,Violet Line,Mewala Maharajpur,Badkhal Mor,20:30,20:34,4,2,Every 10 min,Running,1,Down,4,Full AC
DMT-R013,Red Line,Kohat Enclave,Kanhaiya Nagar,17:55,18:01,6,3,Every 10 min,Running,2,Down,8,Full AC
DMT-R002,Red Line,Shastri Nagar,Dilshad Garden,16:55,17:13,18,9,Every 5 min,On Time,4,Down,6,Non-AC
DMT-B012,Blue Line,Uttam Nagar East,Noida Sector 16,06:20,06:50,30,15,Every 3 min,On Time,4,Down,4,Non-AC
DMT-Y015,Yellow Line,Rajiv Chowk,Ghitorni,13:25,13:55,30,15,Every 5 min,On Time,4,Down,8,Full AC
DMT-B005,Blue Line,Uttam Nagar East,Yamuna Bank,08:55,09:34,39,13,Every 5 min,On Time,4,Down,6,Full AC
DMT-Y023,Yellow Line,Haiderpur Badli Mor,Central Secretariat,23:55,23:55,45,15,Every 5 min,On Time,4,Up,6,Full AC
DMT-R016,Red Line,Keshav Puram,Shastri Nagar,20:50,20:59,9,3,Every 7 min,Running,3,Down,4,Full AC
DMT-G021,Green Line,Ashok Park Main,Madipur,11:10,11:19,9,3,Every 3 min,On Time,4,Down,8,Full AC
DMT-B025,Blue Line,Uttam Nagar East,Rajiv Chowk,16:40,16:56,16,8,Every 10 min,On Time,1,Down,4,Full AC
DMT-Y020,Yellow Line,Race Course,Sultanpur,14:15,14:35,20,10,Every 7 min,On Time,1,Up,4,Full AC
DMT-R010,Red Line,Rohini West,Seelampur,19:50,20:18,28,14,Every 7 min,On Time,2,Up,4,Full AC
DMT-Y014,Yellow Line,Samaypur Badli,MG Road,17:05,18:13,68,34,Every 15 min,On Time,1,Up,6,Full AC
DMT-V024,Violet Line,Jama Masjid,Sarai,10:55,11:37,42,21,Every 7 min,Running,3,Up,8,Full AC
DMT-Y009,Yellow Line,Chandni Chowk,HUDA City Centre,12:35,13:47,72,24,Every 7 min,On Time,1,Down,8,Full AC
DMT-Y016,Yellow Line,Model Town,Udyog Bhawan,20:20,20:56,36,12,Every 5 min,On Time,3,Down,4,Full AC
DMT-B016,Blue Line,Rajendra Place,Yamuna Bank,17:40,17:54,14,7,Every 7 min,On Time,2,Down,4,Full AC
DMT-V005,Violet Line,Lal Quila,Janpath,23:45,23:55,10,5,Every 3 min,On Time,2,Down,8,Full AC
DMT-Y012,Yellow Line,Azadpur,AIIMS,07:55,08:29,34,17,Every 7 min,Running,3,Down,8,Full AC
DMT-G017,Green Line,Shivaji Park,Madipur,17:20,17:23,3,1,Every 5 min,On Time,3,Up,4,Non-AC
DMT-V025,Violet Line,Mohan Estate,Raja Nahar Singh,07:05,07:41,36,12,Every 10 min,On Time,4,Up,4,Full AC
DMT-R010,Red Line,Netaji Subhash Place,Shahdara,09:55,10:19,24,12,Every 15 min,On Time,3,Down,4,Full AC
DMT-G020,Green Line,Satguru Ram Singh Marg,Shivaji Park,16:30,16:36,6,3,Every 5 min,On Time,1,Up,6,Non-AC
DMT-R019,Red Line,Inderlok,Pulbangash,09:35,09:41,6,3,Every 5 min,On Time,4,Down,4,Full AC
DMT-B012,Blue Line,Uttam Nagar East,Karol Bagh,19:00,19:21,21,7,Every 15 min,Running,1,Up,8,Full AC
DMT-Y004,Yellow Line,Vidhan Sabha,Hauz Khas,09:55,10:40,45,15,Every 5 min,On Time,2,Up,6,Full AC
DMT-V016,Violet Line,Delhi Gate,Lajpat Nagar,23:30,23:54,24,8,Every 15 min,Delayed,3,Up,6,Non-AC
DMT-Y022,Yellow Line,Jahangirpuri,Qutab Minar,14:30,15:18,48,24,Every 5 min,On Time,1,Up,6,Full AC
DMT-G023,Green Line,Punjabi Bagh,Nangloi Railway Station,23:45,23:55,18,9,Every 7 min,Delayed,2,Up,6,Full AC
DMT-G020,Green Line,Udyog Nagar,Rajdhani Park,18:30,18:38,8,4,Every 3 min,Running,2,Down,6,Full AC
DMT-Y020,Yellow Line,New Delhi,Guru Dronacharya,20:40,21:34,54,18,Every 7 min,Running,3,Up,4,Non-AC
DMT-Y022,Yellow Line,Rohini Sector 18,HUDA City Centre,13:10,14:55,105,35,Every 3 min,Delayed,4,Up,8,Full AC
DMT-V006,Violet Line,Khan Market,Jangpura,15:45,15:51,6,2,Every 7 min,On Time,3,Down,6,Full AC
DMT-B001,Blue Line,Dwarka Sector 21,Pragati Maidan,21:30,21:58,28,14,Every 5 min,On Time,3,Up,4,Non-AC
DMT-B007,Blue Line,Dwarka,Rajouri Garden,07:10,07:19,9,3,Every 7 min,Delayed,3,Up,4,Full AC
DMT-B010,Blue Line,Noida Sector 15,Noida Sector 16,19:55,19:57,2,1,Every 7 min,On Time,1,Down,4,Non-AC
DMT-R021,Red Line,Rithala,Seelampur,17:35,18:05,30,15,Every 5 min,On Time,1,Up,4,Full AC
DMT-G016,Green Line,Shivaji Park,Madipur,20:55,20:58,3,1,Every 10 min,Cancelled,3,Down,4,Full AC
DMT-G021,Green Line,Paschim Vihar East,Mundka,22:35,22:51,16,8,Every 15 min,Delayed,2,Up,8,Full AC
DMT-R004,Red Line,Keshav Puram,Shastri Nagar,22:40,22:46,6,3,Every 10 min,Delayed,1,Down,6,Non-AC
DMT-V010,Violet Line,Jama Masjid,Khan Market,15:55,16:13,18,6,Every 5 min,On Time,2,Down,6,Full AC
DMT-V003,Violet Line,Sector 28,Raja Nahar Singh,22:10,22:22,12,6,Every 5 min,On Time,2,Down,8,Full AC
DMT-B007,Blue Line,Uttam Nagar East,Noida Sector 15,14:30,14:58,28,14,Every 10 min,Delayed,3,Up,8,Full AC
DMT-R003,Red Line,Rithala,Kanhaiya Nagar,14:10,14:31,21,7,Every 5 min,On Time,1,Up,4,Full AC
DMT-Y007,Yellow Line,Sultanpur,IFFCO Chowk,09:40,09:52,12,6,Every 5 min,On Time,4,Up,8,Full AC
DMT-B018,Blue Line,Dwarka Sector 8,Kirti Nagar,09:40,09:50,10,5,Every 5 min,On Time,3,Down,4,Full AC
DMT-R006,Red Line,Kashmere Gate,Shahdara,17:20,17:28,8,4,Every 5 min,On Time,3,Down,6,Full AC
DMT-R015,Red Line,Rohini West,Dilshad Garden,10:30,11:04,34,17,Every 5 min,On Time,3,Up,4,Full AC
DMT-G007,Green Line,Satguru Ram Singh Marg,Maharaja Surajmal Stadium,09:00,09:27,27,9,Every 10 min,On Time,3,Up,8,Full AC
DMT-V016,Violet Line,Central Secretariat,Mohan Estate,13:00,13:39,39,13,Every 5 min,On Time,4,Down,6,Full AC
DMT-Y020,Yellow Line,Haiderpur Badli Mor,Adarsh Nagar,23:15,23:19,4,2,Every 7 min,On Time,3,Up,6,Full AC
DMT-G006,Green Line,Maharaja Surajmal Stadium,Brigadier Hoshiar Singh,09:50,10:05,15,5,Every 7 min,On Time,2,Up,4,Full AC
DMT-B021,Blue Line,Rajouri Garden,Yamuna Bank,09:05,09:27,22,11,Every 10 min,On Time,4,Down,6,Full AC
DMT-R006,Red Line,Rohini East,Welcome,07:45,08:27,42,14,Every 10 min,On Time,4,Down,4,Full AC
DMT-B001,Blue Line,Janakpuri West,Rajiv Chowk,23:15,23:29,14,7,Every 15 min,On Time,3,Up,6,Full AC
DMT-B001,Blue Line,Kirti Nagar,Karol Bagh,21:45,21:57,12,4,Every 5 min,On Time,2,Down,8,Full AC
DMT-R020,Red Line,Pratap Nagar,Welcome,19:15,19:27,12,6,Every 7 min,Running,3,Down,8,Full AC
DMT-R002,Red Line,Kanhaiya Nagar,Shastri Nagar,06:30,06:36,6,2,Every 10 min,Running,1,Down,8,Full AC
DMT-V022,Violet Line,Mandi House,NHPC Chowk,17:00,17:57,57,19,Every 7 min,On Time,2,Down,6,Full AC
DMT-Y014,Yellow Line,Chandni Chowk,Sultanpur,11:15,12:06,51,17,Every 3 min,Running,3,Down,6,Non-AC
DMT-V005,Violet Line,Kashmere Gate,Lal Quila,14:35,14:38,3,1,Every 7 min,On Time,3,Up,6,Full AC
DMT-R024,Red Line,Kohat Enclave,Pratap Nagar,19:00,19:18,18,6,Every 7 min,On Time,2,Down,8,Full AC
DMT-G005,Green Line,Paschim Vihar East,Nangloi Railway Station,07:50,08:08,18,6,Every 3 min,On Time,4,Up,6,Full AC
DMT-B003,Blue Line,Dwarka,Indraprastha,14:05,14:44,39,13,Every 3 min,On Time,3,Up,4,Full AC
DMT-R025,Red Line,Shastri Nagar,Seelampur,07:55,08:07,12,6,Every 3 min,Running,2,Up,6,Full AC
DMT-V001,Violet Line,Khan Market,NHPC Chowk,17:55,18:43,48,16,Every 5 min,On Time,1,Down,8,Full AC
DMT-G012,Green Line,Udyog Nagar,Nangloi Railway Station,22:50,22:59,9,3,Every 3 min,On Time,2,Up,4,Full AC
DMT-G008,Green Line,Nangloi,Mundka,13:15,13:21,6,3,Every 7 min,On Time,1,Down,4,Non-AC
DMT-G024,Green Line,Satguru Ram Singh Marg,Punjabi Bagh,05:20,05:26,6,2,Every 15 min,On Time,4,Up,6,Full AC
DMT-B018,Blue Line,Dwarka Sector 21,Rajendra Place,19:05,19:23,18,9,Every 7 min,Running,1,Up,4,Full AC
DMT-B008,Blue Line,Indraprastha,Noida Sector 15,23:45,23:51,6,2,Every 10 min,On Time,4,Up,6,Full AC
DMT-B005,Blue Line,Rajiv Chowk,Mandi House,23:45,23:49,4,2,Every 15 min,On Time,4,Up,4,Non-AC
DMT-B013,Blue Line,Rajendra Place,Noida City Centre,06:30,07:00,30,10,Every 10 min,On Time,1,Up,4,Full AC
DMT-V024,Violet Line,Lal Quila,Harkesh Nagar Okhla,12:15,12:47,32,16,Every 7 min,On Time,3,Down,6,Full AC
DMT-V015,Violet Line,Govindpuri,Jasola Apollo,23:25,23:31,6,2,Every 7 min,On Time,1,Up,4,Full AC
DMT-V025,Violet Line,Sarita Vihar,Mewala Maharajpur,20:10,20:22,12,6,Every 5 min,Delayed,1,Up,6,Full AC
DMT-B024,Blue Line,Janakpuri West,Rajendra Place,16:05,16:15,10,5,Every 7 min,On Time,2,Up,6,Full AC
DMT-R006,Red Line,Rithala,Netaji Subhash Place,06:05,06:15,10,5,Every 5 min,Cancelled,2,Up,8,Non-AC
DMT-B016,Blue Line,Rajouri Garden,Yamuna Bank,10:50,11:23,33,11,Every 5 min,Running,4,Up,4,Full AC
DMT-R004,Red Line,Pitampura,Pratap Nagar,14:55,15:09,14,7,Every 5 min,Running,2,Up,4,Non-AC
DMT-V025,Violet Line,Mandi House,Mewala Maharajpur,05:30,06:10,40,20,Every 5 min,On Time,3,Down,6,Full AC
DMT-G025,Green Line,Ashok Park Main,Rajdhani Park,07:10,07:32,22,11,Every 5 min,On Time,2,Up,8,Full AC
DMT-V022,Violet Line,Sarita Vihar,Tughlakabad,09:25,09:31,6,2,Every 5 min,On Time,4,Down,8,Non-AC
DMT-B008,Blue Line,Kirti Nagar,Noida City Centre,18:45,19:11,26,13,Every 5 min,On Time,2,Down,6,Full AC
DMT-Y002,Yellow Line,Rohini Sector 18,Malviya Nagar,15:45,16:33,48,24,Every 10 min,On Time,1,Down,4,Full AC
DMT-V021,Violet Line,Harkesh Nagar Okhla,Tughlakabad,21:05,21:17,12,4,Every 15 min,Running,1,Up,4,Full AC
DMT-B016,Blue Line,Indraprastha,Noida Sector 15,19:35,19:39,4,2,Every 7 min,Running,2,Down,6,Full AC
DMT-B016,Blue Line,Kirti Nagar,Noida Sector 16,05:20,05:56,36,12,Every 7 min,On Time,4,Up,8,Full AC
DMT-R010,Red Line,Kohat Enclave,Inderlok,19:30,19:38,8,4,Every 3 min,Delayed,4,Up,4,Full AC
DMT-R001,Red Line,Welcome,Shahdara,15:10,15:13,3,1,Every 3 min,On Time,4,Down,4,Full AC
DMT-R005,Red Line,Kohat Enclave,Shastri Park,14:15,14:45,30,10,Every 7 min,On Time,3,Down,6,Full AC
DMT-Y018,Yellow Line,Haiderpur Badli Mor,Hauz Khas,08:00,08:44,44,22,Every 3 min,Delayed,4,Down,8,Full AC
DMT-Y019,Yellow Line,AIIMS,Saket,18:00,18:08,8,4,Every 10 min,On Time,1,Down,8,Full AC
DMT-B004,Blue Line,Uttam Nagar East,Mandi House,14:10,14:40,30,10,Every 15 min,Delayed,1,Down,4,Full AC
DMT-B002,Blue Line,Dwarka Sector 8,Moti Nagar,05:40,05:52,12,6,Every 5 min,On Time,2,Up,4,Full AC
DMT-V023,Violet Line,Kailash Colony,Sarai,16:10,16:40,30,10,Every 3 min,On Time,1,Up,4,Full AC
DMT-V006,Violet Line,Badarpur Border,Badkhal Mor,14:50,15:05,15,5,Every 15 min,Delayed,2,Up,6,Full AC
DMT-G009,Green Line,Nangloi Railway Station,Rajdhani Park,09:25,09:28,3,1,Every 7 min,On Time,4,Up,6,Full AC
DMT-Y014,Yellow Line,IFFCO Chowk,HUDA City Centre,09:30,09:33,3,1,Every 5 min,On Time,4,Up,4,Full AC
DMT-V012,Violet Line,Delhi Gate,Badkhal Mor,16:45,17:57,72,24,Every 7 min,Delayed,3,Down,8,Full AC
DMT-Y001,Yellow Line,Adarsh Nagar,Sikanderpur,07:55,08:53,58,29,Every 7 min,On Time,1,Down,4,Full AC
DMT-V007,Violet Line,Lal Quila,Badarpur Border,12:05,12:47,42,21,Every 5 min,On Time,4,Up,6,Full AC
DMT-B010,Blue Line,Rajiv Chowk,Mandi House,12:10,12:14,4,2,Every 5 min,On Time,4,Down,4,Full AC
DMT-Y021,Yellow Line,Chandni Chowk,Ghitorni,11:15,12:09,54,18,Every 3 min,On Time,1,Up,6,Full AC
DMT-Y011,Yellow Line,Chandni Chowk,Chhattarpur,20:55,21:43,48,16,Every 10 min,Delayed,4,Up,8,Full AC
DMT-V004,Violet Line,Govindpuri,Badarpur Border,10:10,10:28,18,6,Every 7 min,On Time,1,Down,6,Full AC
DMT-B015,Blue Line,Rajiv Chowk,Pragati Maidan,11:45,11:51,6,3,Every 10 min,On Time,4,Up,8,Non-AC
DMT-B007,Blue Line,Karol Bagh,Rajiv Chowk,14:45,14:47,2,1,Every 7 min,On Time,3,Up,4,Non-AC
DMT-R018,Red Line,Netaji Subhash Place,Tis Hazari,13:30,13:51,21,7,Every 5 min,On Time,2,Up,6,Full AC
DMT-V019,Violet Line,Kashmere Gate,Mohan Estate,09:20,10:00,40,20,Every 5 min,On Time,3,Up,4,Full AC
DMT-G011,Green Line,Peeragarhi,Maharaja Surajmal Stadium,21:40,21:46,6,2,Every 10 min,On Time,1,Up,8,Full AC
DMT-B020,Blue Line,Barakhamba Road,Yamuna Bank,11:10,11:18,8,4,Every 5 min,Running,2,Down,6,Full AC
DMT-V006,Violet Line,Mewala Maharajpur,Sector 28,07:55,07:57,2,1,Every 7 min,On Time,1,Up,8,Full AC
DMT-B023,Blue Line,Dwarka Sector 8,Rajiv Chowk,07:25,07:45,20,10,Every 3 min,On Time,2,Down,6,Non-AC
DMT-R015,Red Line,Rohini East,Keshav Puram,13:45,13:57,12,4,Every 7 min,On Time,4,Down,6,Full AC
DMT-G020,Green Line,Kirti Nagar,Shivaji Park,17:15,17:23,8,4,Every 3 min,Delayed,1,Up,8,Full AC
DMT-G015,Green Line,Satguru Ram Singh Marg,Paschim Vihar East,14:45,15:00,15,5,Every 5 min,Delayed,3,Down,6,Non-AC
DMT-R010,Red Line,Shastri Nagar,Kashmere Gate,17:15,17:27,12,4,Every 7 min,Delayed,4,Up,8,Full AC
DMT-R004,Red Line,Rithala,Shahdara,10:10,11:01,51,17,Every 7 min,Running,4,Up,8,Full AC
DMT-B015,Blue Line,Janakpuri West,Barakhamba Road,23:30,23:46,16,8,Every 15 min,On Time,1,Up,6,Full AC
DMT-Y004,Yellow Line,Model Town,Sikanderpur,05:25,06:19,54,27,Every 5 min,Delayed,2,Up,4,Full AC
DMT-B016,Blue Line,Yamuna Bank,Noida Sector 16,09:30,09:34,4,2,Every 5 min,On Time,4,Down,4,Non-AC
DMT-V021,Violet Line,Moolchand,Bata Chowk,06:35,07:29,54,18,Every 15 min,On Time,4,Down,4,Full AC
DMT-B024,Blue Line,Mandi House,Noida City Centre,22:10,22:28,18,6,Every 5 min,On Time,4,Up,4,Non-AC
DMT-B023,Blue Line,Janakpuri West,Indraprastha,08:00,08:22,22,11,Every 5 min,On Time,2,Down,6,Full AC
DMT-G011,Green Line,Kirti Nagar,Shivaji Park,23:55,23:55,12,4,Every 7 min,On Time,3,Down,6,Full AC
DMT-G013,Green Line,Rajdhani Park,Mundka,17:35,17:37,2,1,Every 7 min,On Time,4,Up,4,Full AC
DMT-V015,Violet Line,Mandi House,Badkhal Mor,10:35,11:19,44,22,Every 7 min,On Time,1,Up,6,Full AC
DMT-V009,Violet Line,Old Faridabad,Bata Chowk,17:45,17:49,4,2,Every 10 min,On Time,4,Up,6,Full AC
DMT-V025,Violet Line,Jasola Apollo,Mewala Maharajpur,12:40,13:01,21,7,Every 5 min,On Time,2,Down,4,Full AC
DMT-R024,Red Line,Tis Hazari,Dilshad Garden,10:45,11:03,18,6,Every 3 min,Delayed,4,Down,8,Full AC
DMT-B003,Blue Line,Karol Bagh,Pragati Maidan,19:30,19:42,12,4,Every 10 min,On Time,4,Down,4,Full AC
DMT-V012,Violet Line,Kailash Colony,Jasola Apollo,14:15,14:30,15,5,Every 5 min,On Time,2,Up,8,Full AC
DMT-B018,Blue Line,Dwarka,Barakhamba Road,07:45,08:15,30,10,Every 7 min,On Time,4,Down,8,Full AC
DMT-V014,Violet Line,Delhi Gate,Mewala Maharajpur,13:55,15:01,66,22,Every 5 min,On Time,2,Down,4,Full AC
DMT-B014,Blue Line,Dwarka Sector 8,Uttam Nagar East,11:40,11:44,4,2,Every 3 min,Delayed,3,Down,4,Full AC
DMT-G022,Green Line,Shivaji Park,Madipur,23:20,23:23,3,1,Every 15 min,On Time,3,Down,6,Full AC
DMT-V008,Violet Line,Lajpat Nagar,NHPC Chowk,11:55,12:34,39,13,Every 7 min,On Time,3,Down,6,Non-AC
DMT-V004,Violet Line,Govindpuri,Escorts Mujesar,14:25,15:10,45,15,Every 3 min,On Time,3,Down,4,Non-AC
DMT-R005,Red Line,Shastri Nagar,Kashmere Gate,10:05,10:17,12,4,Every 5 min,Cancelled,3,Down,8,Full AC
DMT-V017,Violet Line,Govindpuri,Sector 28,16:15,16:35,20,10,Every 5 min,On Time,4,Up,8,Non-AC
DMT-G008,Green Line,Ashok Park Main,Maharaja Surajmal Stadium,15:30,15:46,16,8,Every 5 min,On Time,3,Down,8,Full AC
DMT-R014,Red Line,Rithala,Welcome,23:55,23:55,32,16,Every 7 min,On Time,1,Up,6,Full AC
DMT-B005,Blue Line,Dwarka Sector 8,Janakpuri West,22:55,23:01,6,3,Every 15 min,On Time,4,Up,6,Non-AC
DMT-G015,Green Line,Kirti Nagar,Satguru Ram Singh Marg,06:20,06:22,2,1,Every 3 min,On Time,4,Up,8,Full AC
DMT-G002,Green Line,Ashok Park Main,Shivaji Park,22:20,22:24,4,2,Every 5 min,Running,1,Down,6,Full AC
DMT-R008,Red Line,Kohat Enclave,Netaji Subhash Place,15:35,15:37,2,1,Every 7 min,On Time,4,Up,8,Full AC
DMT-B025,Blue Line,Janakpuri West,Noida Sector 16,08:30,08:58,28,14,Every 10 min,On Time,2,Up,6,Full AC
DMT-R024,Red Line,Netaji Subhash Place,Shastri Park,09:35,10:02,27,9,Every 7 min,Delayed,3,Up,8,Non-AC
DMT-R008,Red Line,Inderlok,Shahdara,05:55,06:22,27,9,Every 15 min,Running,3,Down,6,Full AC
DMT-B023,Blue Line,Barakhamba Road,Yamuna Bank,22:40,22:52,12,4,Every 5 min,On Time,1,Up,6,Full AC
