transaction_id,date,time,day,from_station,to_station,line,fare,payment_mode,card_type,passenger_type,is_holiday,trip_duration_min
TXN-008438,2026-01-15,08:30,Thursday,Rohini East,Rithala,Red Line,20.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,11
TXN-008439,2026-02-25,11:00,Wednesday,Rajiv Chowk,Mundka,Blue Line,15.0,Tourist Card,Regular,Regular,0,46
TXN-008440,2026-02-04,18:15,Wednesday,Green Park,Badarpur Border,Yellow Line,60.0,National Common Mobility Card,Student,Student,0,37
TXN-008441,2026-01-08,19:30,Thursday,Inderlok,Raja Nahar Singh,Red Line,40.0,QR Code,Differently Abled,Differently Abled,0,28
TXN-008442,2026-01-02,21:15,Friday,Dwarka,Pulbangash,Blue Line,15.0,QR Code,Student,Student,0,36
TXN-008443,2026-01-13,13:15,Tuesday,Jangpura,Noida Sector 16,Violet Line,13.5,Smart Card,Regular,Regular,0,61
TXN-008444,2026-01-22,12:15,Thursday,INA,Sikanderpur,Yellow Line,20.0,Token,Student,Student,0,59
TXN-008445,2026-02-28,17:00,Saturday,Shahdara,Pratap Nagar,Red Line,40.0,Token,Regular,Regular,0,19
TXN-008446,2026-01-31,10:30,Saturday,Tughlakabad,Sikanderpur,Violet Line,60.0,QR Code,Regular,Regular,0,62
TXN-008447,2026-01-29,08:00,Thursday,IFFCO Chowk,Lal Quila,Yellow Line,36.0,Smart Card,Regular,Regular,0,64
TXN-008448,2026-01-22,14:45,Thursday,Kashmere Gate,Yamuna Bank,Yellow Line,30.0,QR Code,Regular,Regular,0,47
TXN-008449,2026-01-20,19:00,Tuesday,Rohini East,Model Town,Red Line,50.0,Token,Regular,Regular,0,67
TXN-008450,2026-01-19,19:45,Monday,Chawri Bazar,Adarsh Nagar,Yellow Line,18.0,Smart Card,Regular,Regular,0,7
TXN-008451,2026-01-08,12:30,Thursday,Jangpura,Janakpuri West,Violet Line,25.0,Token,Student,Student,0,41
TXN-008452,2026-02-01,16:30,Sunday,Janakpuri West,Badarpur Border,Blue Line,10.0,Tourist Card,Senior Citizen,Senior Citizen,1,24
TXN-008453,2026-01-15,16:45,Thursday,Chawri Bazar,Sikanderpur,Yellow Line,25.0,Tourist Card,Student,Student,0,45
TXN-008454,2026-01-16,17:30,Friday,Mohan Estate,Arjan Garh,Violet Line,9.0,Smart Card,Female,Female,0,22
TXN-008455,2026-02-14,17:00,Saturday,Sikanderpur,Keshav Puram,Yellow Line,36.0,Smart Card,Regular,Regular,0,42
TXN-008456,2026-02-07,12:00,Saturday,Chandni Chowk,Lajpat Nagar,Yellow Line,9.0,Smart Card,Regular,Regular,0,52
TXN-008457,2026-01-31,16:30,Saturday,Netaji Subhash Place,Uttam Nagar East,Red Line,54.0,Smart Card,Regular,Regular,0,25
TXN-008458,2026-02-13,08:45,Friday,Tis Hazari,Shastri Nagar,Red Line,9.0,Smart Card,Regular,Regular,0,74
TXN-008459,2026-01-12,08:00,Monday,Jahangirpuri,Sector 28,Yellow Line,20.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,16
TXN-008460,2026-01-12,09:30,Monday,Indraprastha,Samaypur Badli,Blue Line,36.0,Smart Card,Regular,Regular,0,23
TXN-008461,2026-01-31,13:00,Saturday,Dwarka Sector 21,Jahangirpuri,Blue Line,40.0,Token,Student,Student,0,10
TXN-008462,2026-02-13,18:00,Friday,Pitampura,Barakhamba Road,Red Line,9.0,Smart Card,Student,Student,0,17
TXN-008463,2026-02-25,08:15,Wednesday,Rohini East,HUDA City Centre,Red Line,15.0,QR Code,Differently Abled,Differently Abled,0,41
TXN-008464,2026-01-07,08:30,Wednesday,Kirti Nagar,Maharaja Surajmal Stadium,Blue Line,54.0,Smart Card,Regular,Regular,0,38
TXN-008465,2026-02-22,10:15,Sunday,Shastri Park,Samaypur Badli,Red Line,27.0,Smart Card,Student,Student,1,49
TXN-008466,2026-01-05,13:15,Monday,Old Faridabad,Model Town,Violet Line,20.0,QR Code,Regular,Regular,0,61
TXN-008467,2026-01-26,16:30,Monday,Rajendra Place,Adarsh Nagar,Blue Line,10.0,QR Code,Regular,Regular,1,24
TXN-008468,2026-01-30,08:45,Friday,Mewala Maharajpur,Samaypur Badli,Violet Line,18.0,Smart Card,Female,Female,0,45
TXN-008469,2026-01-09,09:00,Friday,Kanhaiya Nagar,Dilshad Garden,Red Line,10.0,Token,Differently Abled,Differently Abled,0,61
TXN-008470,2026-02-06,10:15,Friday,Barakhamba Road,Shivaji Park,Blue Line,22.5,Smart Card,Regular,Regular,0,50
TXN-008471,2026-01-04,13:45,Sunday,Kanhaiya Nagar,Chhattarpur,Red Line,20.0,Tourist Card,Student,Student,1,6
TXN-008472,2026-02-07,09:30,Saturday,Sector 28,Rajiv Chowk,Violet Line,9.0,Smart Card,Regular,Regular,0,69
TXN-008473,2026-01-29,17:30,Thursday,Kirti Nagar,Sikanderpur,Blue Line,60.0,QR Code,Regular,Regular,0,43
TXN-008474,2026-02-21,21:30,Saturday,Guru Dronacharya,Sector 28,Yellow Line,30.0,Token,Regular,Regular,0,71
TXN-008475,2026-01-09,05:15,Friday,Noida City Centre,Barakhamba Road,Blue Line,20.0,Tourist Card,Female,Female,0,73
TXN-008476,2026-01-10,13:45,Saturday,Shivaji Park,Harkesh Nagar Okhla,Green Line,45.0,Smart Card,Regular,Regular,0,17
TXN-008477,2026-01-24,16:45,Saturday,Dwarka Sector 21,Pulbangash,Blue Line,36.0,Smart Card,Student,Student,0,26
TXN-008478,2026-01-28,21:30,Wednesday,Badkhal Mor,Dwarka,Violet Line,25.0,Token,Student,Student,0,8
TXN-008479,2026-02-09,11:45,Monday,Qutab Minar,Noida Sector 16,Yellow Line,18.0,Smart Card,Regular,Regular,0,73
TXN-008480,2026-02-11,08:45,Wednesday,Old Faridabad,Jangpura,Violet Line,10.0,Token,Student,Student,0,52
TXN-008481,2026-01-26,17:45,Monday,Ghitorni,Paschim Vihar West,Yellow Line,10.0,QR Code,Regular,Regular,1,8
TXN-008482,2026-01-28,06:30,Wednesday,Brigadier Hoshiar Singh,Udyog Nagar,Green Line,50.0,National Common Mobility Card,Regular,Regular,0,70
TXN-008483,2026-01-18,08:15,Sunday,Peeragarhi,Satguru Ram Singh Marg,Green Line,60.0,QR Code,Student,Student,1,20
TXN-008484,2026-02-18,18:00,Wednesday,Moolchand,Jangpura,Violet Line,60.0,Token,Female,Female,0,41
TXN-008485,2026-01-12,10:30,Monday,Ramesh Nagar,Samaypur Badli,Blue Line,60.0,Token,Regular,Regular,0,25
TXN-008486,2026-01-11,14:00,Sunday,Sector 28,Karol Bagh,Violet Line,18.0,Smart Card,Regular,Regular,1,30
TXN-008487,2026-02-09,08:15,Monday,Madipur,Harkesh Nagar Okhla,Green Line,30.0,QR Code,Regular,Regular,0,14
TXN-008488,2026-02-16,08:45,Monday,Vidhan Sabha,Shivaji Park,Yellow Line,36.0,Smart Card,Regular,Regular,0,23
TXN-008489,2026-02-15,17:30,Sunday,Ghitorni,Race Course,Yellow Line,25.0,Token,Regular,Regular,1,41
TXN-008490,2026-02-18,12:15,Wednesday,Jor Bagh,Patel Chowk,Yellow Line,36.0,Smart Card,Female,Female,0,53
TXN-008491,2026-01-02,16:30,Friday,Samaypur Badli,Ghitorni,Yellow Line,40.0,Token,Regular,Regular,0,46
TXN-008492,2026-02-22,17:45,Sunday,Janakpuri West,Saket,Blue Line,13.5,Smart Card,Regular,Regular,1,54
TXN-008493,2026-01-11,18:00,Sunday,New Delhi,Neelam Chowk Ajronda,Yellow Line,9.0,Smart Card,Regular,Regular,1,52
TXN-008494,2026-01-23,09:45,Friday,Central Secretariat,Sultanpur,Yellow Line,20.0,Token,Regular,Regular,0,59
TXN-008495,2026-01-24,09:00,Saturday,Rohini Sector 18,Jangpura,Yellow Line,40.0,National Common Mobility Card,Student,Student,0,16
TXN-008496,2026-01-15,07:45,Thursday,Rithala,Shastri Park,Red Line,20.0,Token,Regular,Regular,0,64
TXN-008497,2026-02-12,10:45,Thursday,Shahdara,Ashok Park Main,Red Line,22.5,Smart Card,Regular,Regular,0,72
TXN-008498,2026-01-23,09:15,Friday,Kalkaji Mandir,Bata Chowk,Violet Line,10.0,QR Code,Student,Student,0,67
TXN-008499,2026-02-07,10:15,Saturday,Rohini East,Ramesh Nagar,Red Line,45.0,Smart Card,Student,Student,0,11
TXN-008500,2026-02-09,11:30,Monday,AIIMS,Jama Masjid,Yellow Line,10.0,QR Code,Student,Student,0,9
TXN-008501,2026-02-25,20:45,Wednesday,Keshav Puram,Kanhaiya Nagar,Red Line,50.0,National Common Mobility Card,Regular,Regular,0,8
TXN-008502,2026-02-17,05:15,Tuesday,Nangloi,Udyog Nagar,Green Line,13.5,Smart Card,Differently Abled,Differently Abled,0,61
TXN-008503,2026-01-30,14:30,Friday,Mundka,Delhi Gate,Green Line,15.0,National Common Mobility Card,Student,Student,0,31
TXN-008504,2026-01-10,16:15,Saturday,Adarsh Nagar,Jangpura,Yellow Line,45.0,Smart Card,Regular,Regular,0,42
TXN-008505,2026-01-16,07:45,Friday,Shivaji Park,Shastri Nagar,Green Line,9.0,Smart Card,Regular,Regular,0,22
TXN-008506,2026-02-05,08:15,Thursday,Race Course,Shahdara,Yellow Line,45.0,Smart Card,Female,Female,0,70
TXN-008507,2026-02-27,08:15,Friday,Moti Nagar,Sultanpur,Blue Line,60.0,National Common Mobility Card,Female,Female,0,46
TXN-008508,2026-02-18,07:00,Wednesday,Punjabi Bagh,Barakhamba Road,Green Line,50.0,Token,Female,Female,0,62
TXN-008509,2026-02-26,16:45,Thursday,Netaji Subhash Place,Ashok Park Main,Red Line,54.0,Smart Card,Student,Student,1,17
TXN-008510,2026-01-18,08:30,Sunday,Chawri Bazar,Samaypur Badli,Yellow Line,27.0,Smart Card,Regular,Regular,1,15
TXN-008511,2026-02-07,15:30,Saturday,Ashok Park Main,Barakhamba Road,Green Line,50.0,National Common Mobility Card,Student,Student,0,34
TXN-008512,2026-01-29,18:00,Thursday,GTB Nagar,Keshav Puram,Yellow Line,45.0,Smart Card,Student,Student,0,26
TXN-008513,2026-01-27,13:45,Tuesday,Rajendra Place,Seelampur,Blue Line,13.5,Smart Card,Female,Female,0,44
TXN-008514,2026-01-19,10:45,Monday,Haiderpur Badli Mor,Welcome,Yellow Line,50.0,Token,Regular,Regular,0,19
TXN-008515,2026-01-05,17:15,Monday,Mandi House,JLN Stadium,Blue Line,25.0,Token,Regular,Regular,0,41
TXN-008516,2026-02-23,07:45,Monday,Seelampur,Sarita Vihar,Red Line,18.0,Smart Card,Student,Student,0,31
TXN-008517,2026-02-05,05:45,Thursday,Raja Nahar Singh,Barakhamba Road,Violet Line,30.0,Token,Female,Female,0,9
TXN-008518,2026-02-15,09:00,Sunday,Shastri Nagar,Civil Lines,Red Line,10.0,QR Code,Senior Citizen,Senior Citizen,1,65
TXN-008519,2026-02-12,08:15,Thursday,Rajiv Chowk,Uttam Nagar East,Blue Line,36.0,Smart Card,Student,Student,0,56
TXN-008520,2026-01-31,11:30,Saturday,Paschim Vihar West,Badkhal Mor,Green Line,30.0,QR Code,Senior Citizen,Senior Citizen,0,25
TXN-008521,2026-02-20,10:45,Friday,Satguru Ram Singh Marg,Barakhamba Road,Green Line,13.5,Smart Card,Regular,Regular,0,73
TXN-008522,2026-02-27,09:00,Friday,Old Faridabad,Lal Quila,Violet Line,54.0,Smart Card,Student,Student,0,47
TXN-008523,2026-01-05,12:45,Monday,Peeragarhi,Delhi Gate,Green Line,30.0,Token,Female,Female,0,58
TXN-008524,2026-01-20,19:00,Tuesday,Udyog Bhawan,Yamuna Bank,Yellow Line,22.5,Smart Card,Regular,Regular,0,8
TXN-008525,2026-02-27,19:30,Friday,Shastri Park,Khan Market,Red Line,20.0,Token,Regular,Regular,0,24
TXN-008526,2026-02-01,18:00,Sunday,Pragati Maidan,Guru Dronacharya,Blue Line,15.0,National Common Mobility Card,Regular,Regular,1,30
TXN-008527,2026-02-27,13:00,Friday,Malviya Nagar,Kanhaiya Nagar,Yellow Line,9.0,Smart Card,Regular,Regular,0,29
TXN-008528,2026-02-01,08:15,Sunday,Moolchand,Pulbangash,Violet Line,15.0,QR Code,Regular,Regular,1,54
TXN-008529,2026-01-24,09:30,Saturday,Pitampura,Saket,Red Line,30.0,Token,Senior Citizen,Senior Citizen,0,67
TXN-008530,2026-01-19,07:45,Monday,Pratap Nagar,New Delhi,Red Line,15.0,Token,Regular,Regular,0,10
TXN-008531,2026-01-07,08:00,Wednesday,Rajiv Chowk,Barakhamba Road,Blue Line,40.0,Token,Regular,Regular,0,41
TXN-008532,2026-01-15,09:30,Thursday,Shastri Nagar,Harkesh Nagar Okhla,Red Line,20.0,National Common Mobility Card,Regular,Regular,0,49
TXN-008533,2026-01-06,12:30,Tuesday,Sector 28,Saket,Violet Line,40.0,National Common Mobility Card,Female,Female,0,61
TXN-008534,2026-02-15,08:00,Sunday,Mundka,Keshav Puram,Green Line,45.0,Smart Card,Regular,Regular,1,54
TXN-008535,2026-01-12,14:00,Monday,Dwarka,Samaypur Badli,Blue Line,40.0,QR Code,Regular,Regular,0,72
TXN-008536,2026-01-12,14:30,Monday,Rajouri Garden,Jangpura,Blue Line,13.5,Smart Card,Student,Student,0,66
TXN-008537,2026-02-27,08:00,Friday,Harkesh Nagar Okhla,Rajiv Chowk,Violet Line,27.0,Smart Card,Regular,Regular,0,12
TXN-008538,2026-01-29,18:45,Thursday,Rajouri Garden,Hauz Khas,Blue Line,45.0,Smart Card,Regular,Regular,0,61
TXN-008539,2026-02-16,05:00,Monday,Paschim Vihar West,IFFCO Chowk,Green Line,54.0,Smart Card,Regular,Regular,0,10
TXN-008540,2026-01-23,10:00,Friday,Malviya Nagar,Kailash Colony,Yellow Line,45.0,Smart Card,Student,Student,0,49
TXN-008541,2026-02-24,09:00,Tuesday,Jangpura,Pratap Nagar,Violet Line,13.5,Smart Card,Senior Citizen,Senior Citizen,0,19
TXN-008542,2026-02-12,17:45,Thursday,Dwarka Sector 8,Rajendra Place,Blue Line,45.0,Smart Card,Differently Abled,Differently Abled,0,9
TXN-008543,2026-02-17,10:45,Tuesday,New Delhi,Pragati Maidan,Yellow Line,36.0,Smart Card,Regular,Regular,0,68
TXN-008544,2026-01-02,09:45,Friday,Shahdara,New Delhi,Red Line,30.0,National Common Mobility Card,Regular,Regular,0,38
TXN-008545,2026-02-25,16:00,Wednesday,Sikanderpur,MG Road,Yellow Line,45.0,Smart Card,Regular,Regular,0,14
TXN-008546,2026-01-21,16:15,Wednesday,Saket,Samaypur Badli,Yellow Line,25.0,Token,Regular,Regular,0,54
TXN-008547,2026-01-23,10:15,Friday,Hauz Khas,Rajendra Place,Yellow Line,30.0,Tourist Card,Senior Citizen,Senior Citizen,0,15
TXN-008548,2026-01-09,07:30,Friday,Kohat Enclave,Azadpur,Red Line,25.0,Token,Regular,Regular,0,24
TXN-008549,2026-02-13,08:45,Friday,Green Park,Jasola Apollo,Yellow Line,36.0,Smart Card,Regular,Regular,0,6
TXN-008550,2026-01-12,12:00,Monday,Punjabi Bagh,Jor Bagh,Green Line,50.0,QR Code,Female,Female,0,16
TXN-008551,2026-02-10,19:30,Tuesday,Mewala Maharajpur,Noida City Centre,Violet Line,20.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,31
TXN-008552,2026-01-14,17:45,Wednesday,Moti Nagar,Ramesh Nagar,Blue Line,60.0,National Common Mobility Card,Regular,Regular,0,16
TXN-008553,2026-01-01,08:00,Thursday,Ramesh Nagar,Rohini East,Blue Line,13.5,Smart Card,Student,Student,0,17
TXN-008554,2026-01-14,19:45,Wednesday,Jama Masjid,Mundka,Violet Line,25.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,36
TXN-008555,2026-01-27,18:00,Tuesday,Qutab Minar,Mohan Estate,Yellow Line,18.0,Smart Card,Female,Female,0,35
TXN-008556,2026-01-29,16:15,Thursday,Jor Bagh,INA,Yellow Line,40.0,QR Code,Student,Student,0,65
TXN-008557,2026-01-28,05:45,Wednesday,IFFCO Chowk,Brigadier Hoshiar Singh,Yellow Line,45.0,Smart Card,Student,Student,0,32
TXN-008558,2026-01-18,07:45,Sunday,Shastri Park,Sector 28,Red Line,60.0,Token,Regular,Regular,1,7
TXN-008559,2026-01-10,12:30,Saturday,Jangpura,Paschim Vihar West,Violet Line,36.0,Smart Card,Female,Female,0,10
TXN-008560,2026-01-10,09:30,Saturday,Harkesh Nagar Okhla,Delhi Gate,Violet Line,40.0,National Common Mobility Card,Regular,Regular,0,33
TXN-008561,2026-01-14,08:00,Wednesday,Peeragarhi,Bata Chowk,Green Line,40.0,National Common Mobility Card,Regular,Regular,0,55
TXN-008562,2026-01-17,12:30,Saturday,Mohan Estate,Raja Nahar Singh,Violet Line,18.0,Smart Card,Regular,Regular,0,58
TXN-008563,2026-01-11,17:00,Sunday,Pratap Nagar,Barakhamba Road,Red Line,20.0,QR Code,Senior Citizen,Senior Citizen,1,44
TXN-008564,2026-01-09,10:45,Friday,Rohini Sector 18,Adarsh Nagar,Yellow Line,18.0,Smart Card,Student,Student,0,68
TXN-008565,2026-02-05,10:15,Thursday,Pragati Maidan,Civil Lines,Blue Line,60.0,Token,Student,Student,0,67
TXN-008566,2026-01-25,12:00,Sunday,Welcome,Rohini West,Red Line,25.0,QR Code,Student,Student,1,69
TXN-008567,2026-02-16,16:45,Monday,Mewala Maharajpur,Mandi House,Violet Line,10.0,Token,Female,Female,0,14
TXN-008568,2026-01-30,18:15,Friday,Rajdhani Park,Arjan Garh,Green Line,50.0,QR Code,Senior Citizen,Senior Citizen,0,60
TXN-008569,2026-01-27,08:15,Tuesday,Shahdara,Lajpat Nagar,Red Line,25.0,QR Code,Female,Female,0,57
TXN-008570,2026-01-10,11:30,Saturday,Ashok Park Main,Hauz Khas,Green Line,30.0,Token,Female,Female,0,56
TXN-008571,2026-02-20,10:30,Friday,Dilshad Garden,Kalkaji Mandir,Red Line,18.0,Smart Card,Regular,Regular,0,31
TXN-008572,2026-02-16,13:30,Monday,Rajiv Chowk,Indraprastha,Blue Line,10.0,Token,Student,Student,0,59
TXN-008573,2026-02-06,22:00,Friday,Pratap Nagar,Chhattarpur,Red Line,13.5,Smart Card,Student,Student,0,57
TXN-008574,2026-02-20,17:30,Friday,Nangloi,Peeragarhi,Green Line,27.0,Smart Card,Senior Citizen,Senior Citizen,0,60
TXN-008575,2026-02-08,08:45,Sunday,Haiderpur Badli Mor,Adarsh Nagar,Yellow Line,36.0,Smart Card,Regular,Regular,1,65
TXN-008576,2026-01-16,08:00,Friday,Keshav Puram,Arjan Garh,Red Line,54.0,Smart Card,Student,Student,0,32
TXN-008577,2026-02-14,09:00,Saturday,Nangloi Railway Station,Welcome,Green Line,45.0,Smart Card,Senior Citizen,Senior Citizen,0,66
TXN-008578,2026-02-12,19:30,Thursday,Udyog Nagar,Qutab Minar,Green Line,22.5,Smart Card,Student,Student,0,44
TXN-008579,2026-01-04,07:00,Sunday,Dwarka Sector 21,Tis Hazari,Blue Line,9.0,Smart Card,Regular,Regular,1,57
TXN-008580,2026-01-21,18:15,Wednesday,Badkhal Mor,Race Course,Violet Line,27.0,Smart Card,Regular,Regular,0,22
TXN-008581,2026-02-22,16:00,Sunday,Dwarka Sector 21,Mundka,Blue Line,40.0,Token,Regular,Regular,1,43
TXN-008582,2026-02-27,08:45,Friday,Azadpur,Udyog Nagar,Yellow Line,27.0,Smart Card,Regular,Regular,0,67
TXN-008583,2026-02-23,14:00,Monday,Udyog Nagar,Khan Market,Green Line,18.0,Smart Card,Regular,Regular,0,6
TXN-008584,2026-01-08,16:15,Thursday,Dwarka Sector 21,Kohat Enclave,Blue Line,40.0,National Common Mobility Card,Regular,Regular,0,14
TXN-008585,2026-01-05,08:15,Monday,Rohini Sector 18,Mundka,Yellow Line,30.0,National Common Mobility Card,Regular,Regular,0,34
TXN-008586,2026-02-06,14:30,Friday,Punjabi Bagh,Chawri Bazar,Green Line,54.0,Smart Card,Regular,Regular,0,42
TXN-008587,2026-02-10,10:45,Tuesday,Sultanpur,Shastri Nagar,Yellow Line,50.0,Token,Female,Female,0,53
TXN-008588,2026-02-17,10:15,Tuesday,Dilshad Garden,Jasola Apollo,Red Line,36.0,Smart Card,Female,Female,0,22
TXN-008589,2026-02-03,09:45,Tuesday,Noida Sector 16,Madipur,Blue Line,27.0,Smart Card,Regular,Regular,0,56
TXN-008590,2026-01-04,10:15,Sunday,Lal Quila,Inderlok,Violet Line,50.0,Token,Regular,Regular,1,32
TXN-008591,2026-02-12,09:45,Thursday,Pitampura,Samaypur Badli,Red Line,18.0,Smart Card,Female,Female,0,36
TXN-008592,2026-02-03,12:45,Tuesday,Indraprastha,Ghitorni,Blue Line,30.0,National Common Mobility Card,Female,Female,0,23
TXN-008593,2026-02-23,09:00,Monday,Mewala Maharajpur,Madipur,Violet Line,9.0,Smart Card,Regular,Regular,0,5
TXN-008594,2026-02-02,08:15,Monday,Paschim Vihar East,Azadpur,Green Line,20.0,Token,Student,Student,0,10
TXN-008595,2026-01-21,19:00,Wednesday,Maharaja Surajmal Stadium,Seelampur,Green Line,60.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,11
TXN-008596,2026-02-26,08:00,Thursday,INA,Barakhamba Road,Yellow Line,10.0,National Common Mobility Card,Student,Student,1,71
TXN-008597,2026-02-13,18:30,Friday,Tughlakabad,Ramesh Nagar,Violet Line,45.0,Smart Card,Regular,Regular,0,38
TXN-008598,2026-01-31,08:15,Saturday,Central Secretariat,Rajouri Garden,Yellow Line,20.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,66
TXN-008599,2026-02-06,17:45,Friday,Paschim Vihar East,Nangloi Railway Station,Green Line,60.0,Tourist Card,Regular,Regular,0,25
TXN-008600,2026-01-15,10:30,Thursday,Rohini West,Neelam Chowk Ajronda,Red Line,54.0,Smart Card,Student,Student,0,41
TXN-008601,2026-02-05,11:30,Thursday,Govindpuri,Nangloi,Violet Line,54.0,Smart Card,Regular,Regular,0,21
TXN-008602,2026-01-12,08:15,Monday,Khan Market,Brigadier Hoshiar Singh,Violet Line,54.0,Smart Card,Regular,Regular,0,52
TXN-008603,2026-01-16,12:15,Friday,Paschim Vihar East,New Delhi,Green Line,50.0,Token,Regular,Regular,0,52
TXN-008604,2026-01-07,09:30,Wednesday,INA,Moolchand,Yellow Line,50.0,Tourist Card,Female,Female,0,60
TXN-008605,2026-02-03,08:45,Tuesday,Haiderpur Badli Mor,Central Secretariat,Yellow Line,20.0,Token,Regular,Regular,0,5
TXN-008606,2026-02-26,09:00,Thursday,Sikanderpur,Mundka,Yellow Line,22.5,Smart Card,Regular,Regular,1,30
TXN-008607,2026-02-14,10:15,Saturday,Vishwavidyalaya,Yamuna Bank,Yellow Line,54.0,Smart Card,Regular,Regular,0,29
TXN-008608,2026-01-13,07:45,Tuesday,HUDA City Centre,Central Secretariat,Yellow Line,40.0,National Common Mobility Card,Regular,Regular,0,41
TXN-008609,2026-01-10,06:00,Saturday,Sikanderpur,Kohat Enclave,Yellow Line,50.0,National Common Mobility Card,Regular,Regular,0,52
TXN-008610,2026-02-02,06:45,Monday,Green Park,Kalkaji Mandir,Yellow Line,20.0,Token,Student,Student,0,72
TXN-008611,2026-01-25,17:00,Sunday,Sarai,Janpath,Violet Line,45.0,Smart Card,Student,Student,1,12
TXN-008612,2026-02-02,09:45,Monday,Madipur,Civil Lines,Green Line,50.0,National Common Mobility Card,Regular,Regular,0,63
TXN-008613,2026-02-20,06:45,Friday,Indraprastha,Rajiv Chowk,Blue Line,36.0,Smart Card,Female,Female,0,16
TXN-008614,2026-01-28,08:45,Wednesday,Noida Sector 16,Peeragarhi,Blue Line,20.0,Token,Regular,Regular,0,54
TXN-008615,2026-01-29,09:30,Thursday,Dilshad Garden,Azadpur,Red Line,18.0,Smart Card,Student,Student,0,9
TXN-008616,2026-02-23,08:30,Monday,Tughlakabad,Rithala,Violet Line,18.0,Smart Card,Regular,Regular,0,48
TXN-008617,2026-01-12,06:15,Monday,Sikanderpur,Kailash Colony,Yellow Line,9.0,Smart Card,Regular,Regular,0,61
TXN-008618,2026-01-06,18:30,Tuesday,Kailash Colony,Udyog Nagar,Violet Line,13.5,Smart Card,Student,Student,0,8
TXN-008619,2026-02-02,17:00,Monday,Pragati Maidan,Sikanderpur,Blue Line,9.0,Smart Card,Regular,Regular,0,71
TXN-008620,2026-01-18,08:00,Sunday,NHPC Chowk,Sikanderpur,Violet Line,10.0,QR Code,Student,Student,1,46
TXN-008621,2026-02-22,09:15,Sunday,Nangloi Railway Station,Uttam Nagar East,Green Line,18.0,Smart Card,Regular,Regular,1,53
TXN-008622,2026-01-23,11:15,Friday,Nangloi Railway Station,New Delhi,Green Line,50.0,Token,Female,Female,0,44
TXN-008623,2026-01-19,11:15,Monday,Janpath,GTB Nagar,Violet Line,30.0,National Common Mobility Card,Regular,Regular,0,57
TXN-008624,2026-01-18,09:00,Sunday,Rithala,Jahangirpuri,Red Line,60.0,Token,Senior Citizen,Senior Citizen,1,50
TXN-008625,2026-01-17,19:45,Saturday,Bata Chowk,Nehru Place,Violet Line,30.0,Token,Student,Student,0,52
TXN-008626,2026-02-15,16:45,Sunday,Patel Chowk,Satguru Ram Singh Marg,Yellow Line,10.0,National Common Mobility Card,Regular,Regular,1,11
TXN-008627,2026-01-16,11:15,Friday,Samaypur Badli,Civil Lines,Yellow Line,50.0,Tourist Card,Regular,Regular,0,12
TXN-008628,2026-02-17,10:45,Tuesday,Saket,AIIMS,Yellow Line,18.0,Smart Card,Senior Citizen,Senior Citizen,0,68
