date,time,day,train_id,line,station,delay_minutes,delay_reason,weather,impact_level,affected_passengers,is_peak_hour,is_holiday,resolution_time_min
2026-02-24,07:06,Tuesday,DMT-V020,Violet Line,Badarpur Border,11,Door Malfunction,Foggy,Medium,376,0,0,19
2026-01-11,18:37,Sunday,DMT-V024,Blue Line,Indraprastha,3,Weather Disruption,Clear,Low,124,1,1,11
2026-01-26,15:54,Monday,DMT-Y005,Violet Line,Sarai,20,Signal Failure,Clear,High,768,0,1,29
2026-01-31,22:54,Saturday,DMT-G009,Yellow Line,Arjan Garh,6,Track Maintenance,Rainy,Low,231,0,0,15
2026-02-04,21:51,Wednesday,DMT-G018,Violet Line,Jama Masjid,4,Passenger Emergency,Cloudy,Low,155,0,0,16
2026-02-11,13:37,Wednesday,DMT-B022,Violet Line,Escorts Mujesar,13,Weather Disruption,Foggy,Medium,535,0,0,17
2026-02-19,17:48,Thursday,DMT-B025,Red Line,Shastri Nagar,19,Security Alert,Foggy,Medium,733,1,0,24
2026-02-07,06:06,Saturday,DMT-R024,Violet Line,NHPC Chowk,17,Overcrowding,Clear,Medium,693,0,0,28
2026-02-24,09:09,Tuesday,DMT-R021,Blue Line,Rajiv Chowk,24,Overcrowding,Rainy,High,921,1,0,26
2026-02-07,10:57,Saturday,DMT-Y024,Red Line,Shahdara,20,Power Failure,Clear,High,788,1,0,34
2026-02-28,17:28,Saturday,DMT-B001,Yellow Line,HUDA City Centre,22,Door Malfunction,Cloudy,High,884,1,0,29
2026-02-16,10:59,Monday,DMT-G007,Red Line,Rohini West,5,Weather Disruption,Rainy,Low,212,1,0,10
2026-02-26,23:00,Thursday,DMT-B012,Green Line,Kirti Nagar,6,Overcrowding,Foggy,Low,237,0,1,13
2026-02-11,13:09,Wednesday,DMT-V011,Yellow Line,Hauz Khas,1,Platform Crowding,Clear,Low,40,0,0,13
2026-01-06,13:19,Tuesday,DMT-Y001,Violet Line,Jasola Apollo,24,Door Malfunction,Rainy,High,873,0,0,27
2026-01-07,20:47,Wednesday,DMT-B020,Yellow Line,Rohini Sector 18,5,Weather Disruption,Cloudy,Low,192,0,0,17
2026-02-24,20:31,Tuesday,DMT-G012,Green Line,Paschim Vihar East,12,Weather Disruption,Clear,Medium,432,0,0,16
2026-01-14,17:26,Wednesday,DMT-B020,Green Line,Nangloi Railway Station,29,Platform Crowding,Foggy,High,1165,1,0,41
2026-02-05,10:50,Thursday,DMT-V023,Violet Line,Mohan Estate,9,Weather Disruption,Rainy,Low,376,1,0,19
2026-01-07,17:23,Wednesday,DMT-V006,Violet Line,Jama Masjid,27,Door Malfunction,Foggy,High,1107,1,0,41
2026-01-07,13:01,Wednesday,DMT-Y017,Violet Line,Nehru Place,24,Security Alert,Cloudy,High,955,0,0,36
2026-02-18,18:08,Wednesday,DMT-R018,Green Line,Shivaji Park,12,Technical Fault,Smoggy,Medium,487,1,0,23
2026-02-28,10:31,Saturday,DMT-B011,Red Line,Pulbangash,18,Signal Failure,Clear,Medium,637,1,0,28
2026-02-08,14:32,Sunday,DMT-R019,Blue Line,Dwarka Sector 8,10,Overcrowding,Foggy,Medium,432,0,1,16
2026-02-01,14:06,Sunday,DMT-Y001,Green Line,Satguru Ram Singh Marg,14,Weather Disruption,Clear,Medium,576,0,1,20
2026-01-23,12:15,Friday,DMT-V018,Green Line,Shivaji Park,13,Technical Fault,Foggy,Medium,592,0,0,17
2026-02-01,10:30,Sunday,DMT-Y002,Yellow Line,Jor Bagh,24,Overcrowding,Foggy,High,1056,1,1,26
2026-01-09,07:01,Friday,DMT-G021,Green Line,Kirti Nagar,3,Switch Failure,Cloudy,Low,127,0,0,11
2026-01-19,13:15,Monday,DMT-Y010,Red Line,Keshav Puram,9,Signal Failure,Clear,Low,365,0,0,20
2026-02-19,09:04,Thursday,DMT-V012,Violet Line,Bata Chowk,31,Signal Failure,Cloudy,High,1134,1,0,44
2026-02-17,05:07,Tuesday,DMT-R007,Blue Line,Rajendra Place,22,Signal Failure,Clear,High,858,0,0,26
2026-02-23,13:54,Monday,DMT-Y025,Green Line,Nangloi Railway Station,26,Door Malfunction,Clear,High,1055,0,0,33
2026-02-18,07:51,Wednesday,DMT-B021,Violet Line,Govindpuri,39,Track Maintenance,Clear,High,1443,0,0,50
2026-02-15,19:10,Sunday,DMT-Y022,Blue Line,Dwarka Sector 8,1,Door Malfunction,Clear,Low,41,1,1,9
2026-02-26,23:08,Thursday,DMT-R013,Red Line,Rohini West,7,Door Malfunction,Clear,Low,281,0,1,12
2026-02-14,08:13,Saturday,DMT-Y025,Blue Line,Moti Nagar,10,Signal Failure,Clear,Medium,422,1,0,17
2026-01-06,07:00,Tuesday,DMT-G014,Yellow Line,Green Park,10,Overcrowding,Clear,Medium,418,0,0,12
2026-02-25,23:13,Wednesday,DMT-V012,Yellow Line,Ghitorni,5,Platform Crowding,Cloudy,Low,211,0,0,15
2026-02-06,21:15,Friday,DMT-G012,Red Line,Pratap Nagar,18,Passenger Emergency,Clear,Medium,763,0,0,28
2026-01-07,22:42,Wednesday,DMT-V011,Violet Line,Bata Chowk,7,Track Maintenance,Smoggy,Low,291,0,0,18
2026-01-25,16:18,Sunday,DMT-V012,Green Line,Paschim Vihar West,27,Door Malfunction,Clear,High,1004,0,1,33
2026-02-03,21:39,Tuesday,DMT-B017,Green Line,Satguru Ram Singh Marg,8,Weather Disruption,Clear,Low,331,0,0,19
2026-02-17,11:06,Tuesday,DMT-B025,Violet Line,Moolchand,17,Passenger Emergency,Clear,Medium,632,0,0,25
2026-02-11,09:27,Wednesday,DMT-B005,Blue Line,Dwarka Sector 8,9,Technical Fault,Foggy,Low,342,1,0,11
2026-01-20,07:30,Tuesday,DMT-G024,Yellow Line,Udyog Bhawan,6,Track Maintenance,Cloudy,Low,231,0,0,17
2026-02-17,10:12,Tuesday,DMT-G024,Red Line,Seelampur,24,Door Malfunction,Rainy,High,1041,1,0,26
2026-01-29,17:00,Thursday,DMT-R023,Yellow Line,Saket,8,Signal Failure,Cloudy,Low,328,1,0,22
2026-02-13,14:33,Friday,DMT-V022,Blue Line,Barakhamba Road,14,Weather Disruption,Cloudy,Medium,495,0,0,16
2026-02-02,23:01,Monday,DMT-B019,Yellow Line,Jor Bagh,14,Door Malfunction,Clear,Medium,554,0,0,22
2026-01-05,05:33,Monday,DMT-B022,Red Line,Rithala,18,Passenger Emergency,Rainy,Medium,777,0,0,25
2026-01-23,16:02,Friday,DMT-R022,Violet Line,Central Secretariat,5,Overcrowding,Smoggy,Low,194,0,0,17
2026-01-23,09:16,Friday,DMT-V022,Violet Line,Moolchand,4,Door Malfunction,Clear,Low,158,1,0,17
2026-02-22,17:44,Sunday,DMT-B007,Violet Line,Mandi House,7,Technical Fault,Rainy,Low,277,1,1,19
2026-01-25,16:28,Sunday,DMT-G021,Violet Line,Sector 28,22,Signal Failure,Rainy,High,853,0,1,28
2026-02-16,20:17,Monday,DMT-Y024,Yellow Line,HUDA City Centre,27,Technical Fault,Clear,High,1085,0,0,33
2026-02-02,15:00,Monday,DMT-B024,Red Line,Pitampura,11,Overcrowding,Cloudy,Medium,442,0,0,23
2026-01-27,23:12,Tuesday,DMT-G008,Red Line,Tis Hazari,11,Passenger Emergency,Foggy,Medium,429,0,0,24
2026-02-11,10:49,Wednesday,DMT-V025,Violet Line,Jasola Apollo,21,Power Failure,Smoggy,High,676,1,0,31
2026-02-12,06:11,Thursday,DMT-B023,Violet Line,Sarita Vihar,5,Passenger Emergency,Clear,Low,205,0,0,11
2026-02-28,21:07,Saturday,DMT-B013,Red Line,Pulbangash,34,Track Maintenance,Clear,High,1462,0,0,40
2026-02-11,08:30,Wednesday,DMT-Y018,Blue Line,Rajiv Chowk,16,Overcrowding,Clear,Medium,665,1,0,19
2026-02-15,06:39,Sunday,DMT-B018,Green Line,Ashok Park Main,14,Overcrowding,Rainy,Medium,512,0,1,21
2026-02-10,22:36,Tuesday,DMT-V015,Blue Line,Noida Sector 16,72,Signal Failure,Rainy,High,3182,0,0,74
2026-01-18,17:14,Sunday,DMT-Y009,Yellow Line,Arjan Garh,11,Passenger Emergency,Foggy,Medium,473,1,1,13
2026-02-27,14:09,Friday,DMT-V013,Red Line,Shahdara,67,Track Maintenance,Foggy,High,3135,0,0,76
2026-02-14,16:47,Saturday,DMT-Y014,Violet Line,Delhi Gate,6,Technical Fault,Rainy,Low,237,0,0,17
2026-01-03,06:38,Saturday,DMT-R012,Blue Line,Ramesh Nagar,19,Door Malfunction,Clear,Medium,710,0,0,21
2026-01-16,23:52,Friday,DMT-B013,Blue Line,Mandi House,20,Power Failure,Foggy,High,784,0,0,26
2026-02-20,06:45,Friday,DMT-R019,Green Line,Brigadier Hoshiar Singh,24,Overcrowding,Smoggy,High,988,0,0,28
2026-01-11,13:05,Sunday,DMT-B011,Green Line,Paschim Vihar East,5,Door Malfunction,Clear,Low,195,0,1,15
2026-02-14,10:15,Saturday,DMT-Y022,Red Line,Kashmere Gate,53,Track Maintenance,Cloudy,High,2014,1,0,62
2026-01-31,12:03,Saturday,DMT-G017,Yellow Line,Saket,31,Passenger Emergency,Foggy,High,1283,0,0,37
2026-02-25,23:08,Wednesday,DMT-V022,Violet Line,Raja Nahar Singh,10,Staff Shortage,Clear,Medium,352,0,0,16
2026-01-06,21:19,Tuesday,DMT-V014,Green Line,Paschim Vihar West,9,Overcrowding,Clear,Low,387,0,0,23
2026-01-15,06:16,Thursday,DMT-V025,Red Line,Shahdara,20,Door Malfunction,Cloudy,High,828,0,0,27
2026-02-16,10:50,Monday,DMT-G005,Red Line,Rohini East,54,Track Maintenance,Smoggy,High,2257,1,0,57
2026-01-29,22:18,Thursday,DMT-G017,Blue Line,Mandi House,75,Power Failure,Foggy,High,3135,0,0,79
2026-01-04,20:45,Sunday,DMT-R016,Blue Line,Dwarka Sector 21,11,Door Malfunction,Foggy,Medium,514,0,1,15
2026-02-25,11:46,Wednesday,DMT-G010,Red Line,Shahdara,40,Track Maintenance,Clear,High,1552,0,0,47
2026-02-06,17:09,Friday,DMT-B006,Green Line,Shivaji Park,5,Signal Failure,Clear,Low,184,1,0,15
2026-01-16,08:18,Friday,DMT-G004,Red Line,Shahdara,29,Passenger Emergency,Cloudy,High,1276,1,0,33
2026-01-20,13:50,Tuesday,DMT-Y024,Red Line,Rohini East,6,Signal Failure,Cloudy,Low,255,0,0,18
2026-02-18,16:43,Wednesday,DMT-V019,Violet Line,Jama Masjid,20,Security Alert,Cloudy,High,828,0,0,29
2026-01-06,20:20,Tuesday,DMT-G017,Red Line,Kohat Enclave,14,Door Malfunction,Clear,Medium,627,0,0,26
2026-02-02,09:05,Monday,DMT-R009,Yellow Line,Civil Lines,31,Signal Failure,Clear,High,1339,1,0,43
2026-02-09,23:54,Monday,DMT-G003,Violet Line,Delhi Gate,24,Staff Shortage,Clear,High,873,0,0,37
2026-02-18,05:08,Wednesday,DMT-V011,Red Line,Netaji Subhash Place,6,Overcrowding,Rainy,Low,240,0,0,17
2026-02-09,14:08,Monday,DMT-R025,Green Line,Ashok Park Main,10,Power Failure,Cloudy,Medium,426,0,0,22
2026-01-13,23:28,Tuesday,DMT-B006,Yellow Line,Azadpur,39,Signal Failure,Clear,High,1591,0,0,43
2026-02-22,07:32,Sunday,DMT-B022,Green Line,Udyog Nagar,7,Security Alert,Clear,Low,282,0,1,14
2026-01-04,12:52,Sunday,DMT-V002,Violet Line,JLN Stadium,5,Weather Disruption,Cloudy,Low,192,0,1,13
2026-01-26,12:50,Monday,DMT-B025,Green Line,Kirti Nagar,58,Signal Failure,Clear,High,2517,0,1,66
2026-01-09,16:57,Friday,DMT-G024,Yellow Line,Vidhan Sabha,22,Passenger Emergency,Clear,High,884,0,0,26
2026-01-20,14:13,Tuesday,DMT-B012,Blue Line,Yamuna Bank,20,Overcrowding,Foggy,High,932,0,0,26
2026-01-24,17:25,Saturday,DMT-R007,Violet Line,Sector 28,18,Switch Failure,Clear,Medium,784,1,0,26
2026-02-04,10:15,Wednesday,DMT-B009,Blue Line,Rajendra Place,22,Overcrowding,Foggy,High,968,1,0,30
2026-01-23,20:56,Friday,DMT-Y007,Violet Line,Old Faridabad,16,Power Failure,Foggy,Medium,636,0,0,27
2026-02-10,13:00,Tuesday,DMT-G013,Yellow Line,Race Course,56,Track Maintenance,Cloudy,High,2015,0,0,60
2026-01-11,22:24,Sunday,DMT-G005,Red Line,Shastri Park,23,Platform Crowding,Cloudy,High,961,0,1,31
2026-01-03,08:50,Saturday,DMT-V009,Violet Line,Tughlakabad,9,Door Malfunction,Smoggy,Low,392,1,0,13
2026-02-16,06:05,Monday,DMT-R013,Red Line,Rohini East,32,Passenger Emergency,Foggy,High,1126,0,0,38
2026-02-18,23:41,Wednesday,DMT-V010,Blue Line,Mandi House,20,Platform Crowding,Foggy,High,832,0,0,34
2026-02-28,20:19,Saturday,DMT-G004,Violet Line,ITO,22,Technical Fault,Clear,High,941,0,0,36
2026-01-12,06:06,Monday,DMT-G003,Red Line,Netaji Subhash Place,13,Passenger Emergency,Foggy,Medium,530,0,0,27
2026-01-01,14:36,Thursday,DMT-B014,Blue Line,Noida City Centre,16,Power Failure,Foggy,Medium,617,0,0,23
2026-01-15,10:20,Thursday,DMT-V002,Violet Line,Neelam Chowk Ajronda,10,Weather Disruption,Cloudy,Medium,370,1,0,20
2026-02-26,17:20,Thursday,DMT-G018,Blue Line,Moti Nagar,2,Door Malfunction,Foggy,Low,85,1,1,12
2026-02-02,22:23,Monday,DMT-B012,Yellow Line,Chawri Bazar,19,Power Failure,Smoggy,Medium,706,0,0,31
2026-02-27,20:19,Friday,DMT-V019,Blue Line,Uttam Nagar East,3,Platform Crowding,Foggy,Low,127,0,0,14
2026-02-26,09:19,Thursday,DMT-Y005,Red Line,Shastri Park,49,Track Maintenance,Foggy,High,2087,1,1,56
2026-01-25,08:27,Sunday,DMT-B023,Yellow Line,IFFCO Chowk,4,Door Malfunction,Smoggy,Low,164,1,1,6
2026-01-04,05:04,Sunday,DMT-G006,Yellow Line,Haiderpur Badli Mor,65,Track Maintenance,Rainy,High,2327,0,1,70
2026-01-16,13:47,Friday,DMT-B016,Red Line,Tis Hazari,1,Passenger Emergency,Foggy,Low,40,0,0,14
2026-01-26,10:17,Monday,DMT-V015,Blue Line,Moti Nagar,15,Weather Disruption,Smoggy,Medium,624,1,1,19
2026-02-16,11:11,Monday,DMT-B023,Blue Line,Noida Sector 15,1,Passenger Emergency,Clear,Low,45,0,0,14
2026-02-18,19:28,Wednesday,DMT-Y020,Yellow Line,Hauz Khas,11,Passenger Emergency,Foggy,Medium,448,1,0,14
2026-02-21,23:55,Saturday,DMT-Y007,Yellow Line,Arjan Garh,14,Door Malfunction,Foggy,Medium,610,0,0,17
2026-01-05,19:47,Monday,DMT-B023,Red Line,Pulbangash,9,Weather Disruption,Foggy,Low,379,1,0,21
2026-01-09,16:22,Friday,DMT-Y011,Yellow Line,Ghitorni,6,Weather Disruption,Clear,Low,238,0,0,16
2026-02-16,18:45,Monday,DMT-V010,Green Line,Mundka,23,Door Malfunction,Clear,High,827,1,0,37
2026-01-19,09:32,Monday,DMT-G018,Yellow Line,Guru Dronacharya,7,Overcrowding,Cloudy,Low,282,1,0,10
2026-01-27,07:25,Tuesday,DMT-B013,Blue Line,Rajiv Chowk,5,Overcrowding,Foggy,Low,195,0,0,14
2026-01-23,20:46,Friday,DMT-R003,Violet Line,Mohan Estate,31,Signal Failure,Smoggy,High,1326,0,0,38
2026-02-16,20:58,Monday,DMT-R012,Green Line,Mundka,16,Track Maintenance,Clear,Medium,665,0,0,19
2026-01-07,19:21,Wednesday,DMT-G013,Violet Line,Moolchand,23,Technical Fault,Foggy,High,961,1,0,32
2026-01-03,18:16,Saturday,DMT-Y004,Yellow Line,Jor Bagh,2,Technical Fault,Foggy,Low,83,1,0,6
2026-01-28,06:47,Wednesday,DMT-V004,Yellow Line,AIIMS,23,Technical Fault,Rainy,High,1002,0,0,32
2026-01-15,16:01,Thursday,DMT-R020,Red Line,Pulbangash,26,Security Alert,Clear,High,972,0,0,37
2026-02-28,10:03,Saturday,DMT-B025,Violet Line,NHPC Chowk,4,Staff Shortage,Cloudy,Low,152,1,0,18
2026-01-03,12:36,Saturday,DMT-V015,Blue Line,Moti Nagar,6,Weather Disruption,Foggy,Low,248,0,0,17
2026-02-09,08:16,Monday,DMT-V010,Blue Line,Janakpuri West,2,Overcrowding,Smoggy,Low,94,1,0,7
2026-02-26,08:55,Thursday,DMT-R012,Blue Line,Kirti Nagar,20,Passenger Emergency,Foggy,High,832,1,1,31
2026-02-27,08:36,Friday,DMT-Y020,Green Line,Rajdhani Park,26,Weather Disruption,Rainy,High,1092,1,0,29
2026-01-09,22:22,Friday,DMT-V018,Violet Line,Badkhal Mor,8,Track Maintenance,Clear,Low,302,0,0,13
2026-01-19,15:29,Monday,DMT-G005,Red Line,Pratap Nagar,15,Signal Failure,Cloudy,Medium,600,0,0,23
2026-01-16,22:05,Friday,DMT-G016,Yellow Line,Vishwavidyalaya,34,Track Maintenance,Cloudy,High,1496,0,0,40
2026-01-14,07:23,Wednesday,DMT-Y008,Violet Line,Lal Quila,68,Signal Failure,Foggy,High,2733,0,0,73
2026-01-16,23:54,Friday,DMT-R002,Yellow Line,Hauz Khas,15,Staff Shortage,Clear,Medium,615,0,0,21
2026-01-31,22:10,Saturday,DMT-B017,Blue Line,Noida Sector 15,3,Technical Fault,Smoggy,Low,115,0,0,10
2026-01-14,23:03,Wednesday,DMT-Y019,Blue Line,Dwarka,17,Door Malfunction,Clear,Medium,646,0,0,29
2026-02-26,10:45,Thursday,DMT-V004,Red Line,Welcome,7,Staff Shortage,Smoggy,Low,243,1,1,16
2026-01-11,21:04,Sunday,DMT-B011,Red Line,Netaji Subhash Place,24,Overcrowding,Clear,High,878,0,1,38
2026-02-05,23:45,Thursday,DMT-V025,Blue Line,Barakhamba Road,20,Door Malfunction,Foggy,High,796,0,0,31
2026-01-25,21:03,Sunday,DMT-B019,Yellow Line,HUDA City Centre,12,Overcrowding,Cloudy,Medium,472,0,1,19
2026-02-09,06:31,Monday,DMT-Y021,Blue Line,Rajiv Chowk,24,Door Malfunction,Clear,High,916,0,0,35
2026-01-10,16:26,Saturday,DMT-B005,Red Line,Shastri Park,10,Weather Disruption,Clear,Medium,380,0,0,12
2026-02-20,11:38,Friday,DMT-R022,Violet Line,Badkhal Mor,23,Signal Failure,Cloudy,High,924,0,0,37
2026-01-27,12:21,Tuesday,DMT-B012,Red Line,Pratap Nagar,14,Passenger Emergency,Clear,Medium,582,0,0,20
2026-01-15,17:35,Thursday,DMT-R021,Green Line,Punjabi Bagh,30,Power Failure,Clear,High,1212,1,0,39
2026-01-06,09:35,Tuesday,DMT-B024,Blue Line,Dwarka Sector 8,2,Staff Shortage,Smoggy,Low,79,1,0,15
2026-01-24,18:02,Saturday,DMT-G022,Violet Line,Delhi Gate,15,Power Failure,Clear,Medium,585,1,0,22
2026-02-15,14:58,Sunday,DMT-Y010,Violet Line,Kailash Colony,6,Weather Disruption,Foggy,Low,259,0,1,17
2026-01-07,12:09,Wednesday,DMT-R005,Red Line,Rohini West,13,Overcrowding,Foggy,Medium,509,0,0,24
2026-01-21,22:27,Wednesday,DMT-B019,Violet Line,Harkesh Nagar Okhla,35,Track Maintenance,Foggy,High,1365,0,0,38
2026-01-06,12:47,Tuesday,DMT-G012,Blue Line,Dwarka,10,Weather Disruption,Foggy,Medium,392,0,0,21
2026-02-06,14:04,Friday,DMT-V005,Red Line,Tis Hazari,10,Door Malfunction,Cloudy,Medium,346,0,0,22
2026-01-12,07:00,Monday,DMT-B024,Yellow Line,Ghitorni,5,Technical Fault,Rainy,Low,233,0,0,10
2026-01-01,17:44,Thursday,DMT-Y015,Red Line,Keshav Puram,37,Staff Shortage,Rainy,High,1398,1,0,40
2026-01-10,14:31,Saturday,DMT-G015,Red Line,Shahdara,16,Signal Failure,Smoggy,Medium,716,0,0,20
2026-01-06,18:51,Tuesday,DMT-Y010,Yellow Line,Jahangirpuri,44,Track Maintenance,Cloudy,High,1856,1,0,55
2026-01-21,10:46,Wednesday,DMT-Y022,Green Line,Ashok Park Main,6,Door Malfunction,Foggy,Low,225,1,0,9
2026-01-23,23:12,Friday,DMT-Y010,Violet Line,Mewala Maharajpur,19,Door Malfunction,Clear,Medium,763,0,0,33
2026-02-08,14:35,Sunday,DMT-B014,Yellow Line,IFFCO Chowk,22,Signal Failure,Foggy,High,853,0,1,35
2026-02-01,22:38,Sunday,DMT-B003,Yellow Line,Patel Chowk,25,Overcrowding,Clear,High,1140,0,1,30
2026-02-18,11:37,Wednesday,DMT-V015,Blue Line,Pragati Maidan,7,Overcrowding,Clear,Low,264,0,0,19
2026-01-17,13:12,Saturday,DMT-R021,Violet Line,Khan Market,15,Passenger Emergency,Clear,Medium,621,0,0,19
2026-01-20,07:23,Tuesday,DMT-G019,Yellow Line,MG Road,35,Track Maintenance,Cloudy,High,1372,0,0,43
2026-01-08,17:26,Thursday,DMT-G019,Blue Line,Mandi House,52,Power Failure,Clear,High,2246,1,0,65
2026-02-24,13:04,Tuesday,DMT-G005,Violet Line,Old Faridabad,47,Track Maintenance,Cloudy,High,1842,0,0,51
2026-02-03,15:28,Tuesday,DMT-B017,Blue Line,Moti Nagar,41,Signal Failure,Cloudy,High,1434,0,0,49
2026-02-20,19:10,Friday,DMT-V003,Red Line,Dilshad Garden,18,Door Malfunction,Foggy,Medium,684,1,0,31
2026-02-06,08:35,Friday,DMT-G013,Violet Line,ITO,18,Weather Disruption,Foggy,Medium,723,1,0,32
2026-01-04,14:32,Sunday,DMT-V021,Blue Line,Ramesh Nagar,20,Door Malfunction,Rainy,High,716,0,1,29
2026-02-14,19:11,Saturday,DMT-B002,Violet Line,Sarita Vihar,16,Staff Shortage,Clear,Medium,598,1,0,22
2026-01-20,11:39,Tuesday,DMT-B008,Yellow Line,Haiderpur Badli Mor,13,Door Malfunction,Clear,Medium,475,0,0,17
2026-01-21,15:18,Wednesday,DMT-Y011,Green Line,Shivaji Park,15,Platform Crowding,Clear,Medium,504,0,0,22
2026-02-10,15:23,Tuesday,DMT-V010,Yellow Line,HUDA City Centre,14,Weather Disruption,Foggy,Medium,503,0,0,27
2026-02-14,07:26,Saturday,DMT-G012,Yellow Line,Haiderpur Badli Mor,3,Switch Failure,Rainy,Low,114,0,0,15
2026-02-03,23:55,Tuesday,DMT-G025,Blue Line,Rajiv Chowk,14,Door Malfunction,Clear,Medium,565,0,0,27
2026-02-01,16:18,Sunday,DMT-B013,Red Line,Welcome,16,Technical Fault,Clear,Medium,697,0,1,23
2026-02-13,05:50,Friday,DMT-Y020,Blue Line,Noida Sector 15,16,Overcrowding,Foggy,Medium,627,0,0,22
2026-01-06,07:17,Tuesday,DMT-G018,Yellow Line,Jahangirpuri,13,Passenger Emergency,Foggy,Medium,535,0,0,20
2026-01-10,18:47,Saturday,DMT-B003,Red Line,Shahdara,20,Power Failure,Clear,High,832,1,0,27
2026-02-18,16:16,Wednesday,DMT-V017,Blue Line,Pragati Maidan,5,Signal Failure,Cloudy,Low,220,0,0,11
2026-01-22,12:04,Thursday,DMT-Y024,Red Line,Shastri Nagar,6,Signal Failure,Rainy,Low,241,0,0,19
2026-02-14,17:05,Saturday,DMT-R001,Blue Line,Noida Sector 15,6,Staff Shortage,Smoggy,Low,238,1,0,16
2026-01-11,05:09,Sunday,DMT-Y011,Violet Line,Badarpur Border,6,Signal Failure,Cloudy,Low,223,0,1,11
2026-01-31,23:23,Saturday,DMT-Y014,Blue Line,Dwarka Sector 8,8,Switch Failure,Clear,Low,283,0,0,12
2026-02-24,18:34,Tuesday,DMT-G007,Blue Line,Rajouri Garden,5,Overcrowding,Clear,Low,202,1,0,9
2026-01-23,08:44,Friday,DMT-V017,Blue Line,Pragati Maidan,3,Weather Disruption,Clear,Low,129,1,0,15
2026-02-23,12:56,Monday,DMT-V024,Violet Line,ITO,9,Door Malfunction,Clear,Low,343,0,0,20
2026-02-04,23:12,Wednesday,DMT-Y017,Green Line,Maharaja Surajmal Stadium,33,Door Malfunction,Foggy,High,1359,0,0,40
2026-01-28,10:15,Wednesday,DMT-R016,Blue Line,Dwarka Sector 8,22,Passenger Emergency,Clear,High,928,1,0,34
2026-02-10,17:53,Tuesday,DMT-Y021,Green Line,Kirti Nagar,55,Signal Failure,Clear,High,2079,1,0,60
2026-02-06,05:15,Friday,DMT-G006,Blue Line,Uttam Nagar East,25,Technical Fault,Cloudy,High,1000,0,0,39
2026-01-13,10:01,Tuesday,DMT-R010,Blue Line,Barakhamba Road,8,Signal Failure,Clear,Low,337,1,0,20
2026-02-19,10:13,Thursday,DMT-V003,Yellow Line,Chhattarpur,17,Weather Disruption,Clear,Medium,724,1,0,24
2026-02-06,16:50,Friday,DMT-B016,Blue Line,Barakhamba Road,9,Overcrowding,Clear,Low,361,0,0,19
2026-01-08,20:58,Thursday,DMT-R003,Green Line,Madipur,41,Signal Failure,Foggy,High,1566,0,0,44
2026-02-24,12:00,Tuesday,DMT-G003,Yellow Line,GTB Nagar,30,Signal Failure,Clear,High,1176,0,0,44
2026-02-23,10:44,Monday,DMT-G025,Red Line,Inderlok,29,Track Maintenance,Foggy,High,1061,1,0,34
2026-01-04,16:17,Sunday,DMT-R003,Violet Line,Mandi House,1,Door Malfunction,Clear,Low,38,0,1,3
2026-01-27,19:38,Tuesday,DMT-G012,Yellow Line,GTB Nagar,9,Signal Failure,Rainy,Low,334,1,0,18
2026-02-09,06:54,Monday,DMT-R025,Green Line,Satguru Ram Singh Marg,13,Power Failure,Smoggy,Medium,494,0,0,18
2026-01-02,19:01,Friday,DMT-G025,Violet Line,Khan Market,48,Signal Failure,Rainy,High,1910,1,0,58
2026-01-08,19:55,Thursday,DMT-V015,Blue Line,Uttam Nagar East,13,Technical Fault,Foggy,Medium,460,1,0,17
2026-02-20,06:36,Friday,DMT-R006,Red Line,Shahdara,3,Weather Disruption,Rainy,Low,130,0,0,14
2026-02-11,17:37,Wednesday,DMT-Y012,Violet Line,NHPC Chowk,10,Signal Failure,Rainy,Medium,424,1,0,14
2026-01-31,08:52,Saturday,DMT-R006,Red Line,Netaji Subhash Place,27,Signal Failure,Foggy,High,1096,1,0,38
2026-01-16,15:34,Friday,DMT-V004,Yellow Line,Hauz Khas,30,Signal Failure,Cloudy,High,1122,0,0,37
2026-02-14,15:54,Saturday,DMT-B015,Green Line,Paschim Vihar West,41,Signal Failure,Clear,High,1754,0,0,48
2026-01-24,05:25,Saturday,DMT-R020,Red Line,Shastri Nagar,15,Platform Crowding,Cloudy,Medium,531,0,0,21
2026-01-11,20:41,Sunday,DMT-V019,Violet Line,Badkhal Mor,23,Power Failure,Foggy,High,827,0,1,26
2026-02-15,15:09,Sunday,DMT-R009,Yellow Line,HUDA City Centre,58,Signal Failure,Clear,High,2528,0,1,61
2026-02-19,10:45,Thursday,DMT-Y016,Green Line,Nangloi Railway Station,31,Weather Disruption,Foggy,High,1357,1,0,39
2026-01-08,23:31,Thursday,DMT-Y019,Blue Line,Ramesh Nagar,63,Track Maintenance,Foggy,High,2507,0,0,72
2026-02-12,20:54,Thursday,DMT-G018,Red Line,Shastri Nagar,76,Signal Failure,Rainy,High,2857,0,0,84
2026-02-07,09:26,Saturday,DMT-G003,Green Line,Maharaja Surajmal Stadium,18,Door Malfunction,Foggy,Medium,774,1,0,31
2026-02-23,12:22,Monday,DMT-V005,Violet Line,Lal Quila,10,Door Malfunction,Foggy,Medium,420,0,0,12
2026-01-21,08:18,Wednesday,DMT-B010,Blue Line,Barakhamba Road,2,Overcrowding,Foggy,Low,69,1,0,14
2026-01-17,17:33,Saturday,DMT-Y025,Blue Line,Rajiv Chowk,19,Security Alert,Cloudy,Medium,763,1,0,22
